Model_Name,Case,Learning_Rate,Epochs,Transformation,Rotation,Loss_Function,MSE,MAE,Cosine_Similarity
single_coord_linear_mlp,cylinder,0.1,30,rel,False,mse,0.0035179369151592,0.0352404229342937,0.9523003101348876
single_coord_linear_mlp,case_k_003_left,0.01,30,unitcube,False,mse,0.126169815659523,0.2042064219713211,0.2840362191200256
single_coord_linear_mlp,case_k_008_right,0.01,30,unitcube,False,mse,0.024085845798254,0.1041673570871353,0.3641035556793213
single_coord_linear_mlp,case_m_006_left,0.01,30,unitcube,False,mse,0.0212895926088094,0.1037239283323288,0.6223882436752319
single_coord_linear_mlp,case_w_027_right,0.01,30,unitcube,False,mse,0.0365496575832366,0.1297563314437866,0.2155251801013946
single_coord_linear_mlp,case_w_038_left,0.01,30,unitcube,False,mse,0.0495438873767852,0.1562346518039703,0.4438033699989319
single_coord_linear_mlp,bifurication,0.01,30,unitcube,False,mse,0.0052060494199395,0.0458150319755077,0.8672939538955688
single_coord_linear_mlp,aneurysm2,0.01,30,unitcube,False,mse,0.0121291559189558,0.0723751708865165,0.1254715919494629
single_coord_linear_mlp,aneurysm1,0.01,30,unitcube,False,mse,0.0165910739451646,0.0942725241184234,0.1135507002472877
single_coord_linear_mlp,cylinder,0.01,30,unitcube,False,mse,0.0046763629652559,0.0399259179830551,0.9463030695915222
single_coord_linear_mlp,case_k_003_left,0.01,30,zerocenter,False,mse,0.1247894093394279,0.1956100165843963,0.2565177977085113
single_coord_linear_mlp,case_k_008_right,0.01,30,zerocenter,False,mse,0.0239748340100049,0.1050319969654083,0.3841610252857208
single_coord_linear_mlp,case_m_006_left,0.01,30,zerocenter,False,mse,0.023375928401947,0.1082248985767364,0.610855758190155
single_coord_linear_mlp,case_w_027_right,0.01,30,zerocenter,False,mse,0.0349068716168403,0.1252025812864303,0.2565067410469055
single_coord_linear_mlp,case_w_038_left,0.01,30,zerocenter,False,mse,0.0495963282883167,0.1585670262575149,0.4387488067150116
single_coord_linear_mlp,bifurication,0.01,30,zerocenter,False,mse,0.0436216108500957,0.1253026723861694,0.8551138043403625
single_coord_linear_mlp,aneurysm2,0.01,30,zerocenter,False,mse,0.0334957614541053,0.1196124553680419,0.072299413383007
single_coord_linear_mlp,aneurysm1,0.01,30,zerocenter,False,mse,0.0653956905007362,0.1542998403310775,0.2211436480283737
single_coord_linear_mlp,cylinder,0.01,30,zerocenter,False,mse,0.0100734829902648,0.0681758970022201,0.9387061595916748
single_coord_linear_mlp,case_k_003_left,0.01,30,grid64,False,mse,0.0015091784298419,0.0041265748441219,0.0028776680119335
single_coord_linear_mlp,case_k_008_right,0.01,30,grid64,False,mse,0.0004286861512809,0.0027331339661031,0.0033712941221892
single_coord_linear_mlp,case_m_006_left,0.01,30,grid64,False,mse,0.0004068148264195,0.0026647169142961,0.0039268680848181
single_coord_linear_mlp,case_w_027_right,0.01,30,grid64,False,mse,0.0005156191182322,0.0029125148430466,0.0033504655584692
single_coord_linear_mlp,case_w_038_left,0.01,30,grid64,False,mse,0.0011057091178372,0.004062860738486,0.0065074544399976
single_coord_linear_mlp,bifurication,0.01,30,grid64,False,mse,5.384903124650009e-05,0.0019004591740667,0.0078038461506366
single_coord_linear_mlp,aneurysm2,0.01,30,grid64,False,mse,0.0006295211496762,0.0046782288700342,0.0186038706451654
single_coord_linear_mlp,aneurysm1,0.01,30,grid64,False,mse,0.00108631583862,0.0077445642091333,0.0229301825165748
single_coord_linear_mlp,cylinder,0.01,30,grid64,False,mse,0.0001587960141478,0.0022704345174133,0.0288229193538427
single_coord_linear_mlp,case_k_003_left,0.01,30,rel,False,mse,0.1007606536149978,0.1690579354763031,0.5262339115142822
single_coord_linear_mlp,case_k_008_right,0.01,30,rel,False,mse,0.0123076364398002,0.0780371725559234,0.6384024620056152
