Model_Name,Case,Learning_Rate,Epochs,Transformation,Rotation,Loss_Function,MSE,MAE,Cosine_Similarity,Angle_Difference,Conditionals
convolutional_vae,bifurication,0.001,10,grid64,False,mse,5.216447830200195,1.907946228981018,0.39171382784843445,65.51738739013672,False
convolutional_vae,aneurysm2,0.001,10,grid64,False,mse,inf,8.012984312772305e+25,0.0,90.0,False
convolutional_vae,aneurysm1,0.001,10,grid64,False,mse,,,,,False
convolutional_vae,cylinder,0.001,10,grid64,False,mse,5.418156147003174,2.0716803073883057,0.5731201767921448,54.90016555786133,False
convolutional_vae,case_k_003_left,0.001,30,grid64,False,mse,0.2557985782623291,0.36909785866737366,-0.15977051854133606,100.33523559570312,False
convolutional_vae,case_k_008_right,0.001,30,grid64,False,mse,0.13444790244102478,0.2922934889793396,0.47699540853500366,58.147586822509766,False
convolutional_vae,case_m_006_left,0.001,30,grid64,False,mse,0.17579984664916992,0.33335649967193604,0.522223949432373,56.77809143066406,False
convolutional_vae,case_w_027_right,0.001,30,grid64,False,mse,0.12603405117988586,0.28064608573913574,0.4999048709869385,56.053829193115234,False
convolutional_vae,case_w_038_left,0.001,30,grid64,False,mse,0.2997617721557617,0.45628657937049866,0.3106674551963806,70.7968978881836,False
convolutional_vae,bifurication,0.001,30,grid64,False,mse,0.12479697912931442,0.24761813879013062,0.3849610388278961,65.37450408935547,False
convolutional_vae,aneurysm2,0.001,30,grid64,False,mse,,,,,False
convolutional_vae,aneurysm1,0.001,30,grid64,False,mse,,,,,False
convolutional_vae,cylinder,0.001,30,grid64,False,mse,8047770.0,2195.702392578125,0.43586465716362,63.87957763671875,False
convolutional_vae,case_k_003_left,0.0001,30,grid64,False,mse,0.6206302642822266,0.5501508712768555,-0.19139108061790466,101.99517059326172,False
convolutional_vae,case_k_008_right,0.0001,30,grid64,False,mse,2.644786834716797,1.1907612085342407,0.034453053027391434,87.78807830810547,False
convolutional_vae,case_m_006_left,0.0001,30,grid64,False,mse,0.7098149657249451,0.6583417057991028,0.34346863627433777,67.81269073486328,False
convolutional_vae,case_w_027_right,0.0001,30,grid64,False,mse,11.279939651489258,2.6359777450561523,0.4655207097530365,59.11982345581055,False
convolutional_vae,case_w_038_left,0.0001,30,grid64,False,mse,1.6662355661392212,1.0486279726028442,0.42087239027023315,62.563392639160156,False
convolutional_vae,bifurication,0.0001,30,grid64,False,mse,4.0234198570251465,1.4682109355926514,0.012874987907707691,89.89501953125,False
convolutional_vae,aneurysm2,0.0001,30,grid64,False,mse,1.6626776456832886,0.9212521910667419,-0.00010423922503832728,90.22119140625,False
convolutional_vae,aneurysm1,0.0001,30,grid64,False,mse,22715.53515625,137.79344177246094,0.25933024287223816,72.1324691772461,False
convolutional_vae,cylinder,0.0001,30,grid64,False,mse,1.375970482826233,0.9129344820976257,0.2648104429244995,73.46229553222656,False
convolutional_vae,case_k_003_left,0.01,50,grid64,False,mse,0.21499048173427582,0.35062164068222046,0.4531387388706207,57.634796142578125,False
convolutional_vae,case_k_008_right,0.01,50,grid64,False,mse,0.09356657415628433,0.24664977192878723,0.7435380816459656,34.584537506103516,False
convolutional_vae,case_m_006_left,0.01,50,grid64,False,mse,0.08796699345111847,0.22909946739673615,0.865238606929779,28.29762840270996,False
convolutional_vae,case_w_027_right,0.01,50,grid64,False,mse,0.10880215466022491,0.2678910195827484,0.5452807545661926,52.098087310791016,False
convolutional_vae,case_w_038_left,0.01,50,grid64,False,mse,0.12690064311027527,0.2811541259288788,0.546114444732666,50.77259063720703,False
convolutional_vae,bifurication,0.01,50,grid64,False,mse,0.0028103983495384455,0.03041892871260643,0.6805229187011719,38.624481201171875,False
convolutional_vae,aneurysm2,0.01,50,grid64,False,mse,,,,,False
convolutional_vae,aneurysm1,0.01,50,grid64,False,mse,,,,,False
convolutional_vae,cylinder,0.01,50,grid64,False,mse,0.004767261911183596,0.03563443943858147,0.9862193465232849,9.455373764038086,False
convolutional_vae,case_k_003_left,0.001,50,grid64,False,mse,0.2157052606344223,0.34837067127227783,0.012548171915113926,88.63790893554688,False
convolutional_vae,case_k_008_right,0.001,50,grid64,False,mse,0.08403341472148895,0.2250439077615738,0.6810024976730347,42.255348205566406,False
convolutional_vae,case_m_006_left,0.001,50,grid64,False,mse,0.07494952529668808,0.21808239817619324,0.7580332159996033,37.73158264160156,False
convolutional_vae,case_w_027_right,0.001,50,grid64,False,mse,0.10209397971630096,0.26449939608573914,0.5006794333457947,57.67562484741211,False
convolutional_vae,case_w_038_left,0.001,50,grid64,False,mse,0.11969585716724396,0.26993528008461,0.31834980845451355,68.54289245605469,False
convolutional_vae,bifurication,0.001,50,grid64,False,mse,0.0033407278824597597,0.04251398146152496,0.3957207202911377,63.67169952392578,False
convolutional_vae,aneurysm2,0.001,50,grid64,False,mse,2.4832467889451643e+32,1.4371585490157568e+16,0.27181681990623474,70.72732543945312,False
convolutional_vae,aneurysm1,0.001,50,grid64,False,mse,,,,,False
convolutional_vae,cylinder,0.001,50,grid64,False,mse,0.00520545057952404,0.05686173588037491,0.773132860660553,37.234615325927734,False
convolutional_vae,case_k_003_left,0.0001,50,grid64,False,mse,0.15495774149894714,0.2796078026294708,0.627820611000061,48.18663787841797,False
convolutional_vae,case_k_008_right,0.0001,50,grid64,False,mse,0.059478241950273514,0.1839480996131897,0.7279993891716003,41.05970764160156,False
convolutional_vae,case_m_006_left,0.0001,50,grid64,False,mse,0.024289369583129883,0.12942424416542053,0.887687087059021,25.170936584472656,False
convolutional_vae,case_w_027_right,0.0001,50,grid64,False,mse,0.0541255846619606,0.17703479528427124,0.7410860061645508,39.32620620727539,False
convolutional_vae,case_w_038_left,0.0001,50,grid64,False,mse,0.0487503744661808,0.1641428917646408,0.8545502424240112,27.989973068237305,False
convolutional_vae,bifurication,0.0001,50,grid64,False,mse,0.03976452350616455,0.16267713904380798,0.8592384457588196,29.644073486328125,False
convolutional_vae,aneurysm2,0.0001,50,grid64,False,mse,0.05629938840866089,0.19749630987644196,0.05314737558364868,86.1783447265625,False
convolutional_vae,aneurysm1,0.0001,50,grid64,False,mse,103.443115234375,6.064679145812988,0.08832307159900665,84.29408264160156,False
convolutional_vae,cylinder,0.0001,50,grid64,False,mse,0.029193270951509476,0.1438966691493988,0.9204069375991821,21.747821807861328,False
convolutional_vae,case_k_003_left,0.0001,10,grid128,False,mse,0.2197267711162567,0.35458678007125854,0.15755945444107056,79.92303466796875,False
convolutional_vae,case_k_008_right,0.0001,10,grid128,False,mse,0.1023220419883728,0.2554702162742615,0.2094484269618988,75.36353302001953,False
convolutional_vae,case_m_006_left,0.0001,10,grid128,False,mse,0.09762853384017944,0.2383328229188919,0.24011626839637756,72.92335510253906,False
convolutional_vae,case_w_027_right,0.0001,10,grid128,False,mse,0.1088949590921402,0.26574739813804626,0.25045186281204224,72.24604797363281,False
convolutional_vae,case_w_038_left,0.0001,10,grid128,False,mse,0.12916332483291626,0.2854202687740326,0.17589938640594482,78.97332000732422,False
convolutional_vae,aneurysm1,0.0001,10,grid128,False,mse,0.05798919126391411,0.19793494045734406,0.36759039759635925,63.43281555175781,False
convolutional_vae,aneurysm2,0.0001,10,grid128,False,mse,0.09829947352409363,0.26527559757232666,0.15234850347042084,80.86357116699219,False
convolutional_vae,bifurication,0.0001,10,grid128,False,mse,0.004892998840659857,0.0467405691742897,0.2948497533798218,70.08454895019531,False
convolutional_vae,cylinder,0.0001,10,grid128,False,mse,0.009790495038032532,0.06253938376903534,0.2960490882396698,69.55013275146484,False
convolutional_vae,case_k_003_left,0.01,1,grid128,False,mse,0.2176312655210495,0.3631749749183655,0.11964570730924606,82.34375,False
convolutional_vae,case_k_008_right,0.01,1,grid128,False,mse,0.10142016410827637,0.2660817801952362,0.16558901965618134,80.15364837646484,False
convolutional_vae,case_m_006_left,0.01,1,grid128,False,mse,0.0866142064332962,0.22310025990009308,0.6022418737411499,51.62030029296875,False
convolutional_vae,case_w_027_right,0.01,1,grid128,False,mse,0.10502608120441437,0.2654646337032318,0.3302064538002014,69.44756317138672,False
convolutional_vae,case_w_038_left,0.01,1,grid128,False,mse,0.11960277706384659,0.2785056531429291,0.45454439520835876,61.215702056884766,False
convolutional_vae,aneurysm1,0.01,1,grid128,False,mse,0.05639790743589401,0.1969747096300125,0.3770858347415924,66.9215087890625,False
convolutional_vae,aneurysm2,0.01,1,grid128,False,mse,0.10774937272071838,0.2938166856765747,-0.22791129350662231,103.76556396484375,False
convolutional_vae,bifurication,0.01,1,grid128,False,mse,0.0045331064611673355,0.05429676175117493,0.41015249490737915,64.72356414794922,False
convolutional_vae,cylinder,0.01,1,grid128,False,mse,0.008474932983517647,0.07203095406293869,0.4438830018043518,63.647926330566406,False
convolutional_vae,case_k_003_left,0.001,1,grid128,False,mse,0.24125990271568298,0.37928080558776855,-0.7127840518951416,142.70973205566406,False
convolutional_vae,case_k_008_right,0.001,1,grid128,False,mse,0.12105412781238556,0.28241637349128723,-0.8278024792671204,149.97039794921875,False
convolutional_vae,case_m_006_left,0.001,1,grid128,False,mse,0.11616247147321701,0.25225090980529785,-0.6784512996673584,134.6429443359375,False
convolutional_vae,case_w_027_right,0.001,1,grid128,False,mse,0.12896199524402618,0.2881125509738922,-0.7054815292358398,137.8610076904297,False
convolutional_vae,case_w_038_left,0.001,1,grid128,False,mse,0.14854206144809723,0.3066481947898865,-0.7327815294265747,140.84971618652344,False
convolutional_vae,aneurysm1,0.001,1,grid128,False,mse,0.07436125725507736,0.21807442605495453,-0.6829208135604858,136.0715789794922,False
convolutional_vae,aneurysm2,0.001,1,grid128,False,mse,0.12067916244268417,0.30025529861450195,-0.912888765335083,160.2301788330078,False
convolutional_vae,bifurication,0.001,1,grid128,False,mse,0.00859067402780056,0.06047748401761055,-0.774695634841919,146.1681671142578,False
convolutional_vae,cylinder,0.001,1,grid128,False,mse,0.015999270603060722,0.07737980037927628,-0.8724486231803894,151.44163513183594,False
convolutional_vae,case_k_003_left,0.0001,1,grid128,False,mse,0.2913164794445038,0.40420427918434143,-0.21076279878616333,103.85338592529297,False
convolutional_vae,case_k_008_right,0.0001,1,grid128,False,mse,0.16567742824554443,0.32110849022865295,-0.06637028604745865,94.9653549194336,False
convolutional_vae,case_m_006_left,0.0001,1,grid128,False,mse,0.17341041564941406,0.3342590928077698,-0.2743239998817444,110.27582550048828,False
convolutional_vae,case_w_027_right,0.0001,1,grid128,False,mse,0.18504567444324493,0.3487182557582855,-0.37986457347869873,115.44567108154297,False
convolutional_vae,case_w_038_left,0.0001,1,grid128,False,mse,0.19494804739952087,0.3337070345878601,-0.13579756021499634,99.2105712890625,False
convolutional_vae,aneurysm1,0.0001,1,grid128,False,mse,0.12813906371593475,0.2938079833984375,-0.15787386894226074,101.51692199707031,False
convolutional_vae,aneurysm2,0.0001,1,grid128,False,mse,0.15560385584831238,0.34388479590415955,-0.10380000621080399,96.86770629882812,False
convolutional_vae,bifurication,0.0001,1,grid128,False,mse,0.051435649394989014,0.16042566299438477,-0.2900089919567108,110.07884216308594,False
convolutional_vae,cylinder,0.0001,1,grid128,False,mse,0.06551392376422882,0.17730258405208588,-0.1742876172065735,103.16950225830078,False
convolutional_vae,case_k_003_left,0.001,10,grid128,False,mse,0.22060972452163696,0.3586985170841217,0.08135360479354858,84.2606201171875,False
convolutional_vae,case_k_008_right,0.001,10,grid128,False,mse,0.10346412658691406,0.2638663947582245,0.02876654453575611,88.13195037841797,False
convolutional_vae,case_m_006_left,0.001,10,grid128,False,mse,0.10137157887220383,0.24804940819740295,0.09349541366100311,83.45491790771484,False
convolutional_vae,case_w_027_right,0.001,10,grid128,False,mse,0.11499741673469543,0.27727630734443665,-0.03899809345602989,92.44631958007812,False
convolutional_vae,case_w_038_left,0.001,10,grid128,False,mse,0.12617656588554382,0.2752723693847656,0.31317073106765747,69.09354400634766,False
convolutional_vae,aneurysm1,0.001,10,grid128,False,mse,0.06623325496912003,0.21792608499526978,-0.09345870465040207,95.7042465209961,False
convolutional_vae,aneurysm2,0.001,10,grid128,False,mse,0.10388568043708801,0.28445640206336975,-0.04907016083598137,92.96843719482422,False
convolutional_vae,bifurication,0.001,10,grid128,False,mse,0.005748276598751545,0.05716438964009285,0.09257504343986511,83.98825073242188,False
convolutional_vae,cylinder,0.001,10,grid128,False,mse,0.011035208590328693,0.07190445065498352,0.08740817755460739,83.89389038085938,False
convolutional_vae,case_k_003_left,0.01,30,grid64,False,mse,0.21783578395843506,0.3544153869152069,0.6296229362487793,45.82234191894531,False
convolutional_vae,case_k_008_right,0.01,30,grid64,False,mse,0.09733118116855621,0.25219810009002686,0.8172731995582581,30.832887649536133,False
convolutional_vae,case_m_006_left,0.01,30,grid64,False,mse,0.0939343050122261,0.23469465970993042,0.8625796437263489,26.73514747619629,False
convolutional_vae,case_w_027_right,0.01,30,grid64,False,mse,0.11183860898017883,0.27110689878463745,-0.2667478919029236,111.69356536865234,False
convolutional_vae,case_w_038_left,0.01,30,grid64,False,mse,0.12613849341869354,0.281268447637558,0.8426795601844788,28.60280990600586,False
convolutional_vae,bifurication,0.01,30,grid64,False,mse,0.0029411057475954294,0.030061369761824608,0.841147243976593,26.28243637084961,False
convolutional_vae,aneurysm2,0.01,30,grid64,False,mse,,,,,False
convolutional_vae,aneurysm1,0.01,30,grid64,False,mse,,,,,False
convolutional_vae,cylinder,0.01,30,grid64,False,mse,,,,,False
convolutional_vae,case_k_003_left,0.001,30,grid128,False,mse,0.20808888971805573,0.32633987069129944,0.3309236168861389,70.02093505859375,False
convolutional_vae,case_k_008_right,0.001,30,grid128,False,mse,0.091277115046978,0.24301163852214813,0.2983793616294861,71.16997528076172,False
convolutional_vae,case_m_006_left,0.001,30,grid128,False,mse,0.113154336810112,0.27742472290992737,-0.11835967004299164,96.93462371826172,False
convolutional_vae,case_w_027_right,0.001,30,grid128,False,mse,0.11578670144081116,0.28510716557502747,0.006221432238817215,89.63484191894531,False
convolutional_vae,case_w_038_left,0.001,30,grid128,False,mse,0.1251993328332901,0.27028945088386536,0.2562536895275116,74.80322265625,False
convolutional_vae,aneurysm1,0.001,30,grid128,False,mse,0.07303492724895477,0.2333299219608307,-0.1336769163608551,98.53730773925781,False
convolutional_vae,aneurysm2,0.001,30,grid128,False,mse,0.07989084720611572,0.23435638844966888,0.5849062204360962,52.92039489746094,False
convolutional_vae,bifurication,0.001,30,grid128,False,mse,0.009969496168196201,0.07959845662117004,0.10486217588186264,83.44456481933594,False
convolutional_vae,cylinder,0.001,30,grid128,False,mse,0.015300117433071136,0.10213935375213623,0.0549953430891037,86.84739685058594,False
convolutional_vae,case_k_003_left,0.0001,30,grid128,False,mse,0.22352415323257446,0.3580196499824524,-0.06652697920799255,94.46353912353516,False
convolutional_vae,case_k_008_right,0.0001,30,grid128,False,mse,0.10378537327051163,0.25969812273979187,0.04933134838938713,86.21331024169922,False
convolutional_vae,case_m_006_left,0.0001,30,grid128,False,mse,0.10267718881368637,0.24394160509109497,-0.11349567025899887,97.57437896728516,False
convolutional_vae,case_w_027_right,0.0001,30,grid128,False,mse,0.11330793052911758,0.2728126347064972,-0.07478625327348709,94.11983489990234,False
convolutional_vae,case_w_038_left,0.0001,30,grid128,False,mse,0.13266849517822266,0.2873733341693878,-0.1133507639169693,98.09610748291016,False
convolutional_vae,aneurysm1,0.0001,30,grid128,False,mse,0.06247430294752121,0.2044718861579895,-0.031876709312200546,92.33502197265625,False
convolutional_vae,aneurysm2,0.0001,30,grid128,False,mse,0.10035063326358795,0.2686825394630432,0.1564394235610962,79.35597229003906,False
convolutional_vae,bifurication,0.0001,30,grid128,False,mse,0.004940662533044815,0.043897468596696854,-0.10974517464637756,97.77632904052734,False
convolutional_vae,cylinder,0.0001,30,grid128,False,mse,0.01038576290011406,0.05791337043046951,-0.07751268148422241,95.17526245117188,False
convolutional_vae,case_k_003_left,0.001,50,grid128,False,mse,0.21592923998832703,0.3534066379070282,0.3073330819606781,69.90728759765625,False
convolutional_vae,case_k_008_right,0.001,50,grid128,False,mse,0.0983198806643486,0.25622546672821045,0.3097972571849823,70.44064331054688,False
convolutional_vae,case_m_006_left,0.001,50,grid128,False,mse,0.09306997805833817,0.23452427983283997,0.5140132904052734,56.389190673828125,False
convolutional_vae,case_w_027_right,0.001,50,grid128,False,mse,0.10682985186576843,0.26733657717704773,0.342250794172287,68.1213607788086,False
convolutional_vae,case_w_038_left,0.001,50,grid128,False,mse,0.1216021478176117,0.27511486411094666,0.535749077796936,52.6773567199707,False
convolutional_vae,aneurysm1,0.001,50,grid128,False,mse,0.05866013839840889,0.20272909104824066,0.32371628284454346,70.11196899414062,False
convolutional_vae,aneurysm2,0.001,50,grid128,False,mse,0.09708271920681,0.27400073409080505,0.1687493920326233,79.541259765625,False
convolutional_vae,bifurication,0.001,50,grid128,False,mse,0.004165719263255596,0.04423839971423149,0.4636729657649994,60.585811614990234,False
convolutional_vae,cylinder,0.001,50,grid128,False,mse,28765.6953125,22.18025016784668,0.7111616134643555,43.8706169128418,False
convolutional_vae,case_k_003_left,0.0001,50,grid128,False,mse,0.22446568310260773,0.3576982617378235,-0.20202352106571198,103.3566665649414,False
convolutional_vae,case_k_008_right,0.0001,50,grid128,False,mse,0.10450021177530289,0.259331613779068,-0.22314991056919098,104.96025848388672,False
convolutional_vae,case_m_006_left,0.0001,50,grid128,False,mse,0.10604564845561981,0.24819126725196838,-0.5715702176094055,127.58634185791016,False
convolutional_vae,case_w_027_right,0.0001,50,grid128,False,mse,0.11482091248035431,0.27422448992729187,-0.3382052779197693,112.77391815185547,False
convolutional_vae,case_w_038_left,0.0001,50,grid128,False,mse,0.13467034697532654,0.289020299911499,-0.3869190514087677,115.81224060058594,False
convolutional_vae,aneurysm1,0.0001,50,grid128,False,mse,0.06473715603351593,0.2091679871082306,-0.4851183593273163,122.12555694580078,False
convolutional_vae,aneurysm2,0.0001,50,grid128,False,mse,0.10165727138519287,0.2715468108654022,0.0595870278775692,86.072021484375,False
convolutional_vae,bifurication,0.0001,50,grid128,False,mse,0.0054251099936664104,0.04578152298927307,-0.4161573648452759,117.9776611328125,False
convolutional_vae,cylinder,0.0001,50,grid128,False,mse,0.011122780852019787,0.06122097373008728,-0.46548622846603394,119.99777221679688,False
convolutional_vae,case_k_003_left,0.0001,10,grid64,False,mse,0.7328542470932007,0.6304433941841125,0.5402640700340271,52.95804977416992,True
convolutional_vae,case_k_008_right,0.0001,10,grid64,False,mse,1.7744253873825073,1.07040274143219,0.7147939801216125,41.0130615234375,True
convolutional_vae,case_m_006_left,0.0001,10,grid64,False,mse,36.781551361083984,5.763580322265625,0.7715491056442261,37.640132904052734,True
convolutional_vae,case_w_027_right,0.0001,10,grid64,False,mse,0.5783157348632812,0.5946430563926697,0.46240460872650146,58.79674530029297,True
convolutional_vae,case_w_038_left,0.0001,10,grid64,False,mse,1.6996092796325684,1.0366028547286987,0.7573031187057495,37.5533561706543,True
convolutional_vae,bifurication,0.0001,10,grid64,False,mse,2.591779947280884,1.4524883031845093,0.7670463919639587,37.78955078125,True
convolutional_vae,aneurysm2,0.0001,10,grid64,False,mse,1.6470633745193481,1.153777837753296,0.1883537620306015,77.32673645019531,True
convolutional_vae,aneurysm1,0.0001,10,grid64,False,mse,62.75302505493164,7.271451950073242,0.25958701968193054,70.99046325683594,True
convolutional_vae,cylinder,0.0001,10,grid64,False,mse,2.464409589767456,1.4250292778015137,0.8055495619773865,34.848655700683594,True
convolutional_vae,case_k_003_left,0.01,1,grid64,False,mse,0.35697466135025024,0.46287843585014343,-0.5170144438743591,126.06173706054688,True
convolutional_vae,case_k_008_right,0.01,1,grid64,False,mse,1.534996509552002,1.0230003595352173,0.6686887741088867,45.22642517089844,True
convolutional_vae,case_m_006_left,0.01,1,grid64,False,mse,105.14999389648438,8.479548454284668,0.3984324336051941,65.0540771484375,True
convolutional_vae,case_w_027_right,0.01,1,grid64,False,mse,0.37685975432395935,0.48767271637916565,0.27048665285110474,72.60121154785156,True
convolutional_vae,case_w_038_left,0.01,1,grid64,False,mse,0.3387887477874756,0.4379340410232544,0.44714394211769104,59.936553955078125,True
convolutional_vae,bifurication,0.01,1,grid64,False,mse,0.2813864052295685,0.4171830713748932,0.5024150609970093,56.465843200683594,True
convolutional_vae,aneurysm2,0.01,1,grid64,False,mse,,,,,True
convolutional_vae,aneurysm1,0.01,1,grid64,False,mse,,,,,True
convolutional_vae,cylinder,0.01,1,grid64,False,mse,inf,2.6817095835376523e+33,0.0,90.0,True
convolutional_vae,case_k_003_left,0.001,1,grid64,False,mse,1.3958730697631836,0.821227490901947,0.30941081047058105,67.46060943603516,True
convolutional_vae,case_k_008_right,0.001,1,grid64,False,mse,8.05263900756836,2.5632052421569824,0.6815584897994995,44.1689453125,True
convolutional_vae,case_m_006_left,0.001,1,grid64,False,mse,63.226375579833984,4.962512493133545,0.3182513117790222,71.03822326660156,True
convolutional_vae,case_w_027_right,0.001,1,grid64,False,mse,2.9156665802001953,1.5509155988693237,0.5081557035446167,57.37576675415039,True
convolutional_vae,case_w_038_left,0.001,1,grid64,False,mse,3.53047776222229,1.5424201488494873,0.34044015407562256,68.90847778320312,True
convolutional_vae,bifurication,0.001,1,grid64,False,mse,1.9462502002716064,1.3644633293151855,0.481233686208725,59.985313415527344,True
convolutional_vae,aneurysm2,0.001,1,grid64,False,mse,2.0848371982574463,1.4263291358947754,0.24899105727672577,72.79125213623047,True
convolutional_vae,aneurysm1,0.001,1,grid64,False,mse,2.1330301761627197,1.44828462600708,0.01836661994457245,88.96224212646484,True
convolutional_vae,cylinder,0.001,1,grid64,False,mse,1.9483087062835693,1.3476624488830566,0.5128964781761169,59.00698471069336,True
convolutional_vae,case_k_003_left,0.001,1,grid128,False,mse,0.21842271089553833,0.3545067012310028,0.2886280417442322,72.13431549072266,True
convolutional_vae,case_k_008_right,0.001,1,grid128,False,mse,0.10008985549211502,0.25478222966194153,0.40157970786094666,64.1985855102539,True
convolutional_vae,case_m_006_left,0.001,1,grid128,False,mse,0.0875595360994339,0.2241944819688797,0.8057651519775391,35.41317367553711,True
convolutional_vae,case_w_027_right,0.001,1,grid128,False,mse,0.10557852685451508,0.2631143033504486,0.5491737127304077,54.288700103759766,True
