Model_Name,Case,Learning_Rate,Epochs,Transformation,Rotation,Loss_Function,MSE,MAE,Cosine_Similarity
pointnetpp,case_m_006_left,0.0001,30,grid64,False,mse,0.02775690145790577,0.13472473621368408,0.894064724445343
pointnetpp,case_w_027_right,0.0001,30,grid64,False,mse,0.057738181203603745,0.1886507123708725,0.781558632850647
pointnetpp,case_w_038_left,0.0001,30,grid64,False,mse,0.06438592076301575,0.20405304431915283,0.7926813960075378
pointnetpp,bifurication,0.0001,30,grid64,False,mse,0.08069849759340286,0.2032926231622696,0.9176332950592041
pointnetpp,aneurysm2,0.0001,30,grid64,False,mse,0.08875268697738647,0.21831265091896057,0.09708679467439651
pointnetpp,aneurysm1,0.0001,30,grid64,False,mse,0.08119895309209824,0.2073221057653427,0.2052524834871292
pointnetpp,cylinder,0.0001,30,grid64,False,mse,0.06489186733961105,0.18281225860118866,0.9679078459739685
pointnetpp,case_k_003_left,0.0001,30,grid128,False,mse,0.14934788644313812,0.25025510787963867,0.7011739611625671
pointnetpp,case_k_008_right,0.0001,30,grid128,False,mse,0.04536130279302597,0.149490088224411,0.8334951996803284
pointnetpp,case_m_006_left,0.0001,30,grid128,False,mse,0.02561626024544239,0.12772659957408905,0.8797426819801331
pointnetpp,case_w_027_right,0.0001,30,grid128,False,mse,0.04572255536913872,0.1642226278781891,0.8000054359436035
pointnetpp,case_w_038_left,0.0001,30,grid128,False,mse,0.054215651005506516,0.17159907519817352,0.8218867778778076
pointnetpp,aneurysm1,0.0001,30,grid128,False,mse,0.025425750762224197,0.1328665167093277,0.825571596622467
pointnetpp,aneurysm2,0.0001,30,grid128,False,mse,0.043498389422893524,0.18272891640663147,0.7718663811683655
pointnetpp,bifurication,0.0001,30,grid128,False,mse,0.04755760729312897,0.1505749672651291,0.90693199634552
pointnetpp,cylinder,0.0001,30,grid128,False,mse,0.034320931881666183,0.12753789126873016,0.9851177930831909
pointnetpp,case_k_003_left,0.1,50,unitcube,False,mse,0.14987057447433472,0.23663370311260223,0.15063020586967468
pointnetpp,case_k_008_right,0.1,50,unitcube,False,mse,0.04857292398810387,0.16257427632808685,0.2157023847103119
pointnetpp,case_m_006_left,0.1,50,unitcube,False,mse,0.04708981513977051,0.1650642305612564,0.28075307607650757
pointnetpp,case_w_027_right,0.1,50,unitcube,False,mse,0.0609409473836422,0.18424268066883087,0.10754459351301193
pointnetpp,case_w_038_left,0.1,50,unitcube,False,mse,0.07714668661355972,0.20405736565589905,0.21477805078029633
pointnetpp,bifurication,0.1,50,unitcube,False,mse,0.027743231505155563,0.12466724961996078,0.44240429997444153
pointnetpp,aneurysm2,0.1,50,unitcube,False,mse,0.033257272094488144,0.13521245121955872,0.11708500981330872
pointnetpp,aneurysm1,0.1,50,unitcube,False,mse,0.03912399336695671,0.15029148757457733,0.08306023478507996
pointnetpp,cylinder,0.1,50,unitcube,False,mse,0.026222068816423416,0.12218298763036728,0.4895368218421936
pointnetpp,case_k_003_left,0.1,50,unitcube,True,mse,0.12895344197750092,0.20108972489833832,0.2486395239830017
pointnetpp,case_k_008_right,0.1,50,unitcube,True,mse,0.029231451451778412,0.11674822866916656,0.3602083623409271
pointnetpp,case_m_006_left,0.1,50,unitcube,True,mse,0.021740548312664032,0.10522934049367905,0.6119356751441956
pointnetpp,case_w_027_right,0.1,50,unitcube,True,mse,0.03740815445780754,0.13564617931842804,0.2687816619873047
pointnetpp,case_w_038_left,0.1,50,unitcube,True,mse,0.05351764336228371,0.16214153170585632,0.40539073944091797
pointnetpp,bifurication,0.1,50,unitcube,True,mse,0.0065876180306077,0.055029626935720444,0.8534736633300781
pointnetpp,aneurysm2,0.1,50,unitcube,True,mse,0.014061255380511284,0.0811738520860672,0.10086166858673096
pointnetpp,aneurysm1,0.1,50,unitcube,True,mse,0.016952790319919586,0.09629132598638535,0.2019072026014328
pointnetpp,cylinder,0.1,50,unitcube,True,mse,0.004264903720468283,0.040749624371528625,0.9446498155593872
pointnetpp,case_k_003_left,0.1,50,zerocenter,False,mse,0.1324344128370285,0.2116997241973877,0.2520868182182312
pointnetpp,case_k_008_right,0.1,50,zerocenter,False,mse,0.03472518175840378,0.13443875312805176,0.30431389808654785
pointnetpp,case_m_006_left,0.1,50,zerocenter,False,mse,0.028714586049318314,0.12677571177482605,0.5043784379959106
pointnetpp,case_w_027_right,0.1,50,zerocenter,False,mse,0.044054221361875534,0.15333333611488342,0.2141374796628952
pointnetpp,case_w_038_left,0.1,50,zerocenter,False,mse,0.058194637298583984,0.1732724905014038,0.37175655364990234
pointnetpp,bifurication,0.1,50,zerocenter,False,mse,0.012936652638018131,0.08423874527215958,0.7155172824859619
pointnetpp,aneurysm2,0.1,50,zerocenter,False,mse,0.020269613713026047,0.10549294203519821,0.1138501763343811
pointnetpp,aneurysm1,0.1,50,zerocenter,False,mse,0.023652896285057068,0.11658499389886856,0.17149905860424042
pointnetpp,cylinder,0.1,50,zerocenter,False,mse,0.010611754842102528,0.07656849175691605,0.7921773195266724
pointnetpp,case_k_003_left,0.1,50,zerocenter,True,mse,0.1289854645729065,0.20111332833766937,0.2550147771835327
pointnetpp,case_k_008_right,0.1,50,zerocenter,True,mse,0.029259881004691124,0.11749080568552017,0.3634910583496094
pointnetpp,case_m_006_left,0.1,50,zerocenter,True,mse,0.022463930770754814,0.10828825831413269,0.6002539396286011
pointnetpp,case_w_027_right,0.1,50,zerocenter,True,mse,0.03799491748213768,0.13740257918834686,0.26000848412513733
pointnetpp,case_w_038_left,0.1,50,zerocenter,True,mse,0.05382252484560013,0.16255182027816772,0.4066779315471649
pointnetpp,bifurication,0.1,50,zerocenter,True,mse,0.006991773843765259,0.05783190578222275,0.8476172685623169
pointnetpp,aneurysm2,0.1,50,zerocenter,True,mse,0.014231340028345585,0.08238987624645233,0.11481643468141556
pointnetpp,aneurysm1,0.1,50,zerocenter,True,mse,0.017549561336636543,0.09865813702344894,0.19672143459320068
pointnetpp,cylinder,0.1,50,zerocenter,True,mse,0.004659324884414673,0.04446043819189072,0.9383950233459473
pointnetpp,case_k_003_left,0.1,50,grid64,False,mse,0.20152802765369415,0.31957563757896423,0.48440179228782654
pointnetpp,case_k_008_right,0.1,50,grid64,False,mse,0.09706834703683853,0.24488860368728638,0.5468920469284058
pointnetpp,case_m_006_left,0.1,50,grid64,False,mse,0.05034073814749718,0.1763228476047516,0.7390362620353699
pointnetpp,case_w_027_right,0.1,50,grid64,False,mse,0.07515158504247665,0.20912888646125793,0.6535610556602478
pointnetpp,case_w_038_left,0.1,50,grid64,False,mse,0.10355380922555923,0.246089369058609,0.585724949836731
pointnetpp,bifurication,0.1,50,grid64,False,mse,0.047166503965854645,0.1635664701461792,0.7246394753456116
pointnetpp,aneurysm2,0.1,50,grid64,False,mse,0.08557450771331787,0.23030056059360504,0.12241850048303604
pointnetpp,aneurysm1,0.1,50,grid64,False,mse,0.06498026102781296,0.1961802989244461,0.2236146479845047
pointnetpp,cylinder,0.1,50,grid64,False,mse,0.047032102942466736,0.16652680933475494,0.7710107564926147
pointnetpp,case_k_003_left,0.1,50,grid128,False,mse,0.33802664279937744,0.4286371171474457,0.38795098662376404
pointnetpp,case_k_008_right,0.1,50,grid128,False,mse,0.20692360401153564,0.33420127630233765,0.49842971563339233
pointnetpp,case_m_006_left,0.1,50,grid128,False,mse,0.14115017652511597,0.2990554869174957,0.5757085680961609
pointnetpp,case_w_027_right,0.1,50,grid128,False,mse,0.1917642056941986,0.3385666310787201,0.4345651865005493
pointnetpp,case_w_038_left,0.1,50,grid128,False,mse,0.22482147812843323,0.3494246006011963,0.48825159668922424
pointnetpp,aneurysm1,0.1,50,grid128,False,mse,0.08360873907804489,0.2148093730211258,0.6457167863845825
pointnetpp,aneurysm2,0.1,50,grid128,False,mse,0.30542778968811035,0.4129624664783478,0.38441547751426697
pointnetpp,bifurication,0.1,50,grid128,False,mse,0.22524277865886688,0.342355877161026,0.563360869884491
pointnetpp,cylinder,0.1,50,grid128,False,mse,0.11789260059595108,0.2685551643371582,0.6331334710121155
pointnetpp,case_k_003_left,0.1,50,rel,False,mse,0.1435193121433258,0.23468121886253357,0.19388756155967712
pointnetpp,case_k_008_right,0.1,50,rel,False,mse,0.05814501270651817,0.17269267141819,0.2763760983943939
pointnetpp,case_m_006_left,0.1,50,rel,False,mse,0.04243980720639229,0.14994795620441437,0.4732288122177124
pointnetpp,case_w_027_right,0.1,50,rel,False,mse,0.06292901188135147,0.18581384420394897,0.1834930181503296
pointnetpp,case_w_038_left,0.1,50,rel,False,mse,0.07190048694610596,0.19724535942077637,0.301224946975708
pointnetpp,bifurication,0.1,50,rel,False,mse,0.025840144604444504,0.11961238831281662,0.6326229572296143
pointnetpp,aneurysm2,0.1,50,rel,False,mse,0.07802308350801468,0.1841227263212204,0.10309068113565445
pointnetpp,aneurysm1,0.1,50,rel,False,mse,0.04319879412651062,0.15828070044517517,0.13503724336624146
pointnetpp,cylinder,0.1,50,rel,False,mse,0.02327837236225605,0.11144067347049713,0.703635036945343
pointnetpp,case_k_003_left,0.01,50,unitcube,False,mse,0.1330338716506958,0.21115915477275848,0.24505986273288727
pointnetpp,case_k_008_right,0.01,50,unitcube,False,mse,0.03169406205415726,0.12813064455986023,0.3384641408920288
pointnetpp,case_m_006_left,0.01,50,unitcube,False,mse,0.027272654697299004,0.12452074140310287,0.5425604581832886
pointnetpp,case_w_027_right,0.01,50,unitcube,False,mse,0.04192546382546425,0.14992056787014008,0.22987830638885498
pointnetpp,case_w_038_left,0.01,50,unitcube,False,mse,0.0582912340760231,0.17411565780639648,0.3694095015525818
pointnetpp,bifurication,0.01,50,unitcube,False,mse,0.011019207537174225,0.08074896782636642,0.7421970963478088
pointnetpp,aneurysm2,0.01,50,unitcube,False,mse,0.017824377864599228,0.1008053570985794,0.11793338507413864
pointnetpp,aneurysm1,0.01,50,unitcube,False,mse,0.02168050780892372,0.11437253654003143,0.1703563630580902
pointnetpp,cylinder,0.01,50,unitcube,False,mse,0.008834431879222393,0.07117709517478943,0.83132404088974
pointnetpp,case_k_003_left,0.01,50,unitcube,True,mse,0.1288912296295166,0.20105136930942535,0.2501834034919739
pointnetpp,case_k_008_right,0.01,50,unitcube,True,mse,0.029183587059378624,0.11710857599973679,0.3593716025352478
pointnetpp,case_m_006_left,0.01,50,unitcube,True,mse,0.02189653366804123,0.1060558408498764,0.608745276927948
pointnetpp,case_w_027_right,0.01,50,unitcube,True,mse,0.03739312291145325,0.13574530184268951,0.26717010140419006
pointnetpp,case_w_038_left,0.01,50,unitcube,True,mse,0.0535912849009037,0.16231192648410797,0.405856728553772
pointnetpp,bifurication,0.01,50,unitcube,True,mse,0.006565453018993139,0.055776774883270264,0.8504791855812073
pointnetpp,aneurysm2,0.01,50,unitcube,True,mse,0.013977398164570332,0.08159779757261276,0.10249266773462296
pointnetpp,aneurysm1,0.01,50,unitcube,True,mse,0.01692238822579384,0.09657423198223114,0.20140478014945984
pointnetpp,cylinder,0.01,50,unitcube,True,mse,0.00430973619222641,0.04205642268061638,0.9413426518440247
pointnetpp,case_k_003_left,0.01,50,zerocenter,True,mse,0.1277553290128708,0.20004980266094208,0.25948840379714966
pointnetpp,case_k_008_right,0.01,50,zerocenter,True,mse,0.028979327529668808,0.11759274452924728,0.3497377336025238
pointnetpp,case_m_006_left,0.01,50,zerocenter,True,mse,0.021981092169880867,0.10590376704931259,0.611820638179779
pointnetpp,case_w_027_right,0.01,50,zerocenter,True,mse,0.03697095066308975,0.13527727127075195,0.27092087268829346
pointnetpp,case_w_038_left,0.01,50,zerocenter,True,mse,0.05316036567091942,0.16163618862628937,0.4142623841762543
pointnetpp,bifurication,0.01,50,zerocenter,True,mse,0.006072378717362881,0.05525876581668854,0.8436984419822693
pointnetpp,aneurysm2,0.01,50,zerocenter,True,mse,0.013605691492557526,0.08262696117162704,0.09334583580493927
pointnetpp,aneurysm1,0.01,50,zerocenter,True,mse,0.016199272125959396,0.09500755369663239,0.20632410049438477
pointnetpp,cylinder,0.01,50,zerocenter,True,mse,0.004182260017842054,0.0436575673520565,0.9338716864585876
pointnetpp,case_k_003_left,0.01,50,zerocenter,False,mse,0.1284334808588028,0.2018357366323471,0.27223747968673706
pointnetpp,case_k_008_right,0.01,50,zerocenter,False,mse,0.029361961409449577,0.12043093889951706,0.3637126684188843
pointnetpp,case_m_006_left,0.01,50,zerocenter,False,mse,0.023532718420028687,0.11340268701314926,0.5781077742576599
pointnetpp,case_w_027_right,0.01,50,zerocenter,False,mse,0.03928794339299202,0.14230094850063324,0.24149778485298157
pointnetpp,case_w_038_left,0.01,50,zerocenter,False,mse,0.053928665816783905,0.16365747153759003,0.41089096665382385
pointnetpp,bifurication,0.01,50,zerocenter,False,mse,0.007864603772759438,0.06463192403316498,0.8286762833595276
pointnetpp,aneurysm2,0.01,50,zerocenter,False,mse,0.014831687323749065,0.08748509734869003,0.1388750523328781
pointnetpp,aneurysm1,0.01,50,zerocenter,False,mse,0.018823252990841866,0.10403123497962952,0.1876361221075058
pointnetpp,cylinder,0.01,50,zerocenter,False,mse,0.005373719148337841,0.051900435239076614,0.918500542640686
pointnetpp,case_k_003_left,0.01,50,grid64,False,mse,0.18609142303466797,0.305702805519104,0.5738587379455566
pointnetpp,case_k_008_right,0.01,50,grid64,False,mse,0.0765628069639206,0.20862995088100433,0.727334201335907
pointnetpp,case_m_006_left,0.01,50,grid64,False,mse,0.03168213367462158,0.1442990005016327,0.8659105896949768
pointnetpp,case_w_027_right,0.01,50,grid64,False,mse,0.06105712428689003,0.19388708472251892,0.7373204827308655
pointnetpp,case_w_038_left,0.01,50,grid64,False,mse,0.07040273398160934,0.21669042110443115,0.7641828060150146
pointnetpp,bifurication,0.01,50,grid64,False,mse,0.07193222641944885,0.20417600870132446,0.8299959897994995
pointnetpp,aneurysm2,0.01,50,grid64,False,mse,0.09125307202339172,0.2246081680059433,0.046695973724126816
pointnetpp,aneurysm1,0.01,50,grid64,False,mse,0.0930526852607727,0.22523154318332672,0.2093808352947235
pointnetpp,cylinder,0.01,50,grid64,False,mse,0.06554261595010757,0.1933290660381317,0.9195124506950378
pointnetpp,case_k_003_left,0.01,50,grid128,False,mse,0.15163220465183258,0.2522464394569397,0.6924854516983032
pointnetpp,case_k_008_right,0.01,50,grid128,False,mse,0.04826320335268974,0.1585439145565033,0.8226785659790039
pointnetpp,case_m_006_left,0.01,50,grid128,False,mse,0.027623597532510757,0.13039037585258484,0.8713197708129883
pointnetpp,case_w_027_right,0.01,50,grid128,False,mse,0.04780435562133789,0.16802220046520233,0.7892259359359741
pointnetpp,case_w_038_left,0.01,50,grid128,False,mse,0.05852952226996422,0.1818598210811615,0.798623263835907
pointnetpp,aneurysm1,0.01,50,grid128,False,mse,0.026012280955910683,0.13301913440227509,0.8266471028327942
pointnetpp,aneurysm2,0.01,50,grid128,False,mse,0.04256344959139824,0.1798294335603714,0.7735501527786255
pointnetpp,bifurication,0.01,50,grid128,False,mse,0.056351449340581894,0.16598770022392273,0.9023156762123108
pointnetpp,cylinder,0.01,50,grid128,False,mse,0.043595585972070694,0.14986072480678558,0.9716297388076782
pointnetpp,case_k_003_left,0.01,50,rel,False,mse,0.13149528205394745,0.20931683480739594,0.23464515805244446
pointnetpp,case_k_008_right,0.01,50,rel,False,mse,0.03133861720561981,0.12568485736846924,0.35444170236587524
pointnetpp,case_m_006_left,0.01,50,rel,False,mse,0.02260241098701954,0.11092520505189896,0.6012668609619141
pointnetpp,case_w_027_right,0.01,50,rel,False,mse,0.03966134041547775,0.14339828491210938,0.2530536949634552
pointnetpp,case_w_038_left,0.01,50,rel,False,mse,0.05419138818979263,0.16604600846767426,0.4045100510120392
pointnetpp,bifurication,0.01,50,rel,False,mse,0.009304635226726532,0.07011406868696213,0.8256579041481018
pointnetpp,aneurysm2,0.01,50,rel,False,mse,0.016997389495372772,0.09429323673248291,0.11617282032966614
pointnetpp,aneurysm1,0.01,50,rel,False,mse,0.020139414817094803,0.10679426044225693,0.1946832537651062
pointnetpp,cylinder,0.01,50,rel,False,mse,0.006568788085132837,0.057394109666347504,0.9109943509101868
pointnetpp,case_k_003_left,0.001,50,unitcube,False,mse,0.1278451383113861,0.1991957724094391,0.26974111795425415
pointnetpp,case_k_008_right,0.001,50,unitcube,False,mse,0.028724826872348785,0.11625055968761444,0.3711710274219513
pointnetpp,case_m_006_left,0.001,50,unitcube,False,mse,0.022078711539506912,0.10796558856964111,0.5973072052001953
pointnetpp,case_w_027_right,0.001,50,unitcube,False,mse,0.03798053041100502,0.13748618960380554,0.2546723484992981
pointnetpp,case_w_038_left,0.001,50,unitcube,False,mse,0.05275161564350128,0.16016632318496704,0.4165467619895935
pointnetpp,bifurication,0.001,50,unitcube,False,mse,0.00690229469910264,0.05604946240782738,0.8545559644699097
pointnetpp,aneurysm2,0.001,50,unitcube,False,mse,0.014077282510697842,0.08051525056362152,0.13250072300434113
pointnetpp,aneurysm1,0.001,50,unitcube,False,mse,0.017813649028539658,0.09923546016216278,0.19496272504329681
pointnetpp,cylinder,0.001,50,unitcube,False,mse,0.004237694200128317,0.04081065207719803,0.9460923671722412
pointnetpp,case_k_003_left,0.001,50,unitcube,True,mse,0.12785451114177704,0.19982287287712097,0.2652328908443451
pointnetpp,case_k_008_right,0.001,50,unitcube,True,mse,0.029144948348402977,0.11660578846931458,0.3597213923931122
pointnetpp,case_m_006_left,0.001,50,unitcube,True,mse,0.10723616927862167,0.155437633395195,0.5660711526870728
pointnetpp,case_w_027_right,0.001,50,unitcube,True,mse,0.037291739135980606,0.1350400596857071,0.2703295052051544
pointnetpp,case_w_038_left,0.001,50,unitcube,True,mse,0.052297815680503845,0.1598769724369049,0.42048248648643494
pointnetpp,bifurication,0.001,50,unitcube,True,mse,0.006800269708037376,0.054864972829818726,0.8580575585365295
pointnetpp,aneurysm2,0.001,50,unitcube,True,mse,0.0145031176507473,0.08189115673303604,0.10454802960157394
pointnetpp,aneurysm1,0.001,50,unitcube,True,mse,0.017329933121800423,0.09649922698736191,0.20627446472644806
pointnetpp,cylinder,0.001,50,unitcube,True,mse,0.0041728997603058815,0.03812311217188835,0.9498547315597534
pointnetpp,case_k_003_left,0.001,50,zerocenter,False,mse,0.13045191764831543,0.20449872314929962,0.2626389265060425
pointnetpp,case_k_008_right,0.001,50,zerocenter,False,mse,0.028209256008267403,0.11650640517473221,0.38101324439048767
pointnetpp,case_m_006_left,0.001,50,zerocenter,False,mse,0.02311723679304123,0.11049357801675797,0.5871513485908508
pointnetpp,case_w_027_right,0.001,50,zerocenter,False,mse,0.03925245627760887,0.14047640562057495,0.26149114966392517
pointnetpp,case_w_038_left,0.001,50,zerocenter,False,mse,0.05360398441553116,0.16267341375350952,0.4140567481517792
pointnetpp,bifurication,0.001,50,zerocenter,False,mse,0.006241545081138611,0.056301046162843704,0.8422501087188721
pointnetpp,aneurysm2,0.001,50,zerocenter,False,mse,0.013185371644794941,0.08012006431818008,0.14471013844013214
pointnetpp,aneurysm1,0.001,50,zerocenter,False,mse,0.01822480373084545,0.1002088412642479,0.19724474847316742
pointnetpp,cylinder,0.001,50,zerocenter,False,mse,0.0052390811033546925,0.04597529396414757,0.9427874684333801
pointnetpp,case_k_003_left,0.001,50,zerocenter,True,mse,0.12849794328212738,0.20023931562900543,0.2582102417945862
pointnetpp,case_k_008_right,0.001,50,zerocenter,True,mse,0.02916613407433033,0.11582133919000626,0.36458930373191833
pointnetpp,case_m_006_left,0.001,50,zerocenter,True,mse,0.02120106853544712,0.10380695760250092,0.6146431565284729
pointnetpp,case_w_027_right,0.001,50,zerocenter,True,mse,0.03741952031850815,0.13487361371517181,0.26855039596557617
pointnetpp,case_w_038_left,0.001,50,zerocenter,True,mse,0.052640631794929504,0.16026340425014496,0.41406023502349854
pointnetpp,bifurication,0.001,50,zerocenter,True,mse,0.006927597802132368,0.053985241800546646,0.8604764342308044
pointnetpp,aneurysm2,0.001,50,zerocenter,True,mse,0.014539588242769241,0.08039333671331406,0.1080600842833519
pointnetpp,aneurysm1,0.001,50,zerocenter,True,mse,0.017542587593197823,0.09691406041383743,0.20329469442367554
pointnetpp,cylinder,0.001,50,zerocenter,True,mse,0.004173540510237217,0.03613083064556122,0.9525130987167358
pointnetpp,case_k_003_left,0.001,50,grid64,False,mse,0.178416907787323,0.3054819703102112,0.5472440123558044
pointnetpp,case_k_008_right,0.001,50,grid64,False,mse,0.08055956661701202,0.22555245459079742,0.588206946849823
pointnetpp,case_m_006_left,0.001,50,grid64,False,mse,0.03776074945926666,0.14761792123317719,0.7779658436775208
pointnetpp,case_w_027_right,0.001,50,grid64,False,mse,0.06634567677974701,0.19229963421821594,0.707976758480072
pointnetpp,case_w_038_left,0.001,50,grid64,False,mse,0.10081852227449417,0.24296677112579346,0.5686509013175964
pointnetpp,bifurication,0.001,50,grid64,False,mse,0.028334077447652817,0.10716060549020767,0.7170063853263855
pointnetpp,aneurysm2,0.001,50,grid64,False,mse,0.03248437121510506,0.12000816315412521,0.05502517893910408
pointnetpp,aneurysm1,0.001,50,grid64,False,mse,0.04044300690293312,0.13924641907215118,0.22669105231761932
pointnetpp,cylinder,0.001,50,grid64,False,mse,0.024605952203273773,0.1044178158044815,0.6104474663734436
pointnetpp,case_k_003_left,0.001,50,grid128,False,mse,0.15175892412662506,0.2532646358013153,0.6908051371574402
pointnetpp,case_k_008_right,0.001,50,grid128,False,mse,0.04718959704041481,0.15349923074245453,0.82799232006073
pointnetpp,case_m_006_left,0.001,50,grid128,False,mse,0.024067360907793045,0.12449084222316742,0.8913981318473816
pointnetpp,case_w_027_right,0.001,50,grid128,False,mse,0.04386118799448013,0.16041722893714905,0.8073782324790955
pointnetpp,case_w_038_left,0.001,50,grid128,False,mse,0.0548902302980423,0.17787469923496246,0.8118172287940979
pointnetpp,aneurysm1,0.001,50,grid128,False,mse,0.024710912257432938,0.13030047714710236,0.8399022221565247
pointnetpp,aneurysm2,0.001,50,grid128,False,mse,0.04463280364871025,0.18304184079170227,0.7569050192832947
pointnetpp,bifurication,0.001,50,grid128,False,mse,0.05363573506474495,0.15807226300239563,0.9082291722297668
pointnetpp,cylinder,0.001,50,grid128,False,mse,0.03894897922873497,0.1350216567516327,0.986732006072998
pointnetpp,case_k_003_left,0.001,50,rel,False,mse,0.12836183607578278,0.20122528076171875,0.2554371953010559
pointnetpp,case_k_008_right,0.001,50,rel,False,mse,0.028420569375157356,0.11480654776096344,0.37015941739082336
pointnetpp,case_m_006_left,0.001,50,rel,False,mse,0.020937910303473473,0.10295312106609344,0.623028039932251
pointnetpp,case_w_027_right,0.001,50,rel,False,mse,0.03744756057858467,0.13589227199554443,0.2600271701812744
pointnetpp,case_w_038_left,0.001,50,rel,False,mse,0.052954837679862976,0.16047458350658417,0.4127538204193115
pointnetpp,bifurication,0.001,50,rel,False,mse,0.006766152568161488,0.05537207052111626,0.8566104769706726
pointnetpp,aneurysm2,0.001,50,rel,False,mse,0.014085814356803894,0.08034888654947281,0.11686721444129944
pointnetpp,aneurysm1,0.001,50,rel,False,mse,0.01730998419225216,0.09749586135149002,0.19818389415740967
pointnetpp,cylinder,0.001,50,rel,False,mse,0.004110018722712994,0.039023108780384064,0.94806969165802
pointnetpp,case_k_003_left,0.0001,50,unitcube,True,mse,0.14462941884994507,0.22801737487316132,0.2401709407567978
pointnetpp,case_k_008_right,0.0001,50,unitcube,True,mse,0.0383516401052475,0.135944664478302,0.3892924189567566
pointnetpp,case_m_006_left,0.0001,50,unitcube,True,mse,0.022884991019964218,0.11036796122789383,0.5975254774093628
pointnetpp,case_w_027_right,0.0001,50,unitcube,True,mse,0.043162815272808075,0.14784258604049683,0.27040573954582214
pointnetpp,case_w_038_left,0.0001,50,unitcube,True,mse,0.05629372596740723,0.17038536071777344,0.40976956486701965
pointnetpp,bifurication,0.0001,50,unitcube,True,mse,0.003918851725757122,0.042941655963659286,0.8585054278373718
pointnetpp,aneurysm2,0.0001,50,unitcube,True,mse,0.009528569877147675,0.06811931729316711,0.0756225734949112
pointnetpp,aneurysm1,0.0001,50,unitcube,True,mse,0.01129990629851818,0.07942752540111542,0.21114397048950195
pointnetpp,cylinder,0.0001,50,unitcube,True,mse,0.012279432266950607,0.06703146547079086,0.9482868313789368
pointnetpp,case_k_003_left,0.0001,50,unitcube,False,mse,0.12902981042861938,0.19986271858215332,0.2608545124530792
pointnetpp,case_k_008_right,0.0001,50,unitcube,False,mse,0.030258048325777054,0.11881992965936661,0.36131975054740906
pointnetpp,case_m_006_left,0.0001,50,unitcube,False,mse,0.02279144898056984,0.10755696892738342,0.5838510990142822
pointnetpp,case_w_027_right,0.0001,50,unitcube,False,mse,0.037791136652231216,0.13616718351840973,0.250463604927063
pointnetpp,case_w_038_left,0.0001,50,unitcube,False,mse,0.05482237786054611,0.1621829718351364,0.40605536103248596
pointnetpp,bifurication,0.0001,50,unitcube,False,mse,0.008067788556218147,0.06364040821790695,0.8427112698554993
pointnetpp,aneurysm2,0.0001,50,unitcube,False,mse,0.01495570968836546,0.0855119377374649,0.12505967915058136
pointnetpp,aneurysm1,0.0001,50,unitcube,False,mse,0.024751346558332443,0.11534217745065689,0.19781503081321716
pointnetpp,cylinder,0.0001,50,unitcube,False,mse,0.008562397211790085,0.06041765585541725,0.9372237920761108
pointnetpp,case_k_003_left,0.0001,50,zerocenter,True,mse,0.13057072460651398,0.20445331931114197,0.2557227909564972
pointnetpp,case_k_008_right,0.0001,50,zerocenter,True,mse,0.030670341104269028,0.12104620784521103,0.35972580313682556
pointnetpp,case_m_006_left,0.0001,50,zerocenter,True,mse,0.023094359785318375,0.10829582065343857,0.6060953736305237
pointnetpp,case_w_027_right,0.0001,50,zerocenter,True,mse,0.03919673711061478,0.13846264779567719,0.26761114597320557
pointnetpp,case_w_038_left,0.0001,50,zerocenter,True,mse,0.05435733124613762,0.16380122303962708,0.40959081053733826
pointnetpp,bifurication,0.0001,50,zerocenter,True,mse,0.004703901242464781,0.047543320804834366,0.8494767546653748
pointnetpp,aneurysm2,0.0001,50,zerocenter,True,mse,0.011898014694452286,0.07508168369531631,0.10419581830501556
pointnetpp,aneurysm1,0.0001,50,zerocenter,True,mse,0.016414115205407143,0.09526495635509491,0.2022525817155838
pointnetpp,cylinder,0.0001,50,zerocenter,True,mse,0.007199087645858526,0.05313168838620186,0.9459554553031921
pointnetpp,case_k_003_left,0.0001,50,zerocenter,False,mse,0.13038824498653412,0.2070629596710205,0.2602761685848236
pointnetpp,case_k_008_right,0.0001,50,zerocenter,False,mse,0.03243126720190048,0.12907065451145172,0.35632264614105225
pointnetpp,case_m_006_left,0.0001,50,zerocenter,False,mse,0.02595021389424801,0.12341919541358948,0.5571079254150391
pointnetpp,case_w_027_right,0.0001,50,zerocenter,False,mse,0.041611913591623306,0.14874598383903503,0.2409401684999466
pointnetpp,case_w_038_left,0.0001,50,zerocenter,False,mse,0.05531048774719238,0.1696406602859497,0.398110955953598
pointnetpp,bifurication,0.0001,50,zerocenter,False,mse,0.008943676017224789,0.07070814818143845,0.8157351613044739
pointnetpp,aneurysm2,0.0001,50,zerocenter,False,mse,0.015167055651545525,0.09019728749990463,0.1321842521429062
pointnetpp,aneurysm1,0.0001,50,zerocenter,False,mse,0.021018365398049355,0.11105108261108398,0.18432749807834625
pointnetpp,cylinder,0.0001,50,zerocenter,False,mse,0.0068146539852023125,0.05987880006432533,0.9075644612312317
pointnetpp,case_k_003_left,0.0001,50,grid64,False,mse,0.17042019963264465,0.2902340292930603,0.6430616974830627
pointnetpp,case_k_008_right,0.0001,50,grid64,False,mse,0.07467924058437347,0.20749692618846893,0.7729226350784302
pointnetpp,case_m_006_left,0.0001,50,grid64,False,mse,0.029379218816757202,0.13659481704235077,0.8940204381942749
