Model_Name,Case,Learning_Rate,Epochs,Transformation,Rotation,Loss_Function,MSE,MAE,Cosine_Similarity,Angle_Difference
large_sample_linear_autoencoder,case_k_008_right,0.1,100,unitcube,False,mse,0.6985644698143005,0.6569387912750244,-0.07007848471403122,95.63633728027344
large_sample_linear_autoencoder,case_m_006_left,0.1,100,unitcube,False,mse,0.7307073473930359,0.6718835234642029,-0.14187780022621155,101.24664306640625
large_sample_linear_autoencoder,case_w_027_right,0.1,100,unitcube,False,mse,0.7192642092704773,0.6651909947395325,-0.06501147150993347,95.06314086914062
large_sample_linear_autoencoder,case_w_038_left,0.1,100,unitcube,False,mse,0.7548483610153198,0.6817451119422913,-0.0824723020195961,96.3714599609375
large_sample_linear_autoencoder,bifurication,0.1,100,unitcube,False,mse,0.6716323494911194,0.6455930471420288,-0.18285590410232544,103.09078979492188
large_sample_linear_autoencoder,aneurysm2,0.1,100,unitcube,False,mse,0.6691339015960693,0.6436235904693604,-0.0013438613386824727,90.08016967773438
large_sample_linear_autoencoder,aneurysm1,0.1,100,unitcube,False,mse,0.6776983737945557,0.6469998359680176,-0.048755086958408356,93.47856140136719
large_sample_linear_autoencoder,cylinder,0.1,100,unitcube,False,mse,0.6861724853515625,0.6528556942939758,-0.20158939063549042,104.12041473388672
large_sample_linear_autoencoder,case_k_003_left,0.1,100,zerocenter,True,mse,0.12797388434410095,0.19872164726257324,0.26222872734069824,69.3189697265625
large_sample_linear_autoencoder,case_k_008_right,0.1,100,zerocenter,True,mse,0.028954092413187027,0.11465054750442505,0.3676284849643707,59.030120849609375
large_sample_linear_autoencoder,case_m_006_left,0.1,100,zerocenter,True,mse,0.02118469960987568,0.10301585495471954,0.6158722043037415,37.15877151489258
large_sample_linear_autoencoder,case_w_027_right,0.1,100,zerocenter,True,mse,0.03731442242860794,0.13416805863380432,0.2692742645740509,67.87800598144531
large_sample_linear_autoencoder,case_w_038_left,0.1,100,zerocenter,True,mse,0.052424293011426926,0.15914668142795563,0.4177505671977997,56.085994720458984
large_sample_linear_autoencoder,bifurication,0.1,100,zerocenter,True,mse,0.00649907486513257,0.051261648535728455,0.8633264303207397,19.71527671813965
large_sample_linear_autoencoder,aneurysm2,0.1,100,zerocenter,True,mse,0.014082295820116997,0.07844669371843338,0.10892856121063232,79.9263687133789
large_sample_linear_autoencoder,aneurysm1,0.1,100,zerocenter,True,mse,0.017094599083065987,0.09545914083719254,0.20487381517887115,73.50566101074219
large_sample_linear_autoencoder,cylinder,0.1,100,zerocenter,True,mse,0.003939530812203884,0.033612750470638275,0.9536821246147156,2.4917399883270264
large_sample_linear_autoencoder,case_k_003_left,0.1,100,zerocenter,False,mse,0.1747293770313263,0.2819509506225586,-0.04982173815369606,94.01371002197266
large_sample_linear_autoencoder,case_k_008_right,0.1,100,zerocenter,False,mse,0.07231417298316956,0.21593737602233887,-0.06769753992557526,95.33065032958984
large_sample_linear_autoencoder,case_m_006_left,0.1,100,zerocenter,False,mse,0.08052587509155273,0.22630278766155243,-0.09183743596076965,97.00735473632812
large_sample_linear_autoencoder,case_w_027_right,0.1,100,zerocenter,False,mse,0.08260481804609299,0.22788365185260773,-0.036572106182575226,92.776123046875
large_sample_linear_autoencoder,case_w_038_left,0.1,100,zerocenter,False,mse,0.1121133491396904,0.25875338912010193,-0.06928198039531708,95.25850677490234
large_sample_linear_autoencoder,bifurication,0.1,100,zerocenter,False,mse,0.04441859573125839,0.1829352080821991,-0.14002761244773865,99.6231918334961
large_sample_linear_autoencoder,aneurysm2,0.1,100,zerocenter,False,mse,0.048046551644802094,0.1858818680047989,-0.03314201161265373,92.26175689697266
large_sample_linear_autoencoder,aneurysm1,0.1,100,zerocenter,False,mse,0.05082792416214943,0.18833765387535095,-0.028230756521224976,91.88912963867188
large_sample_linear_autoencoder,cylinder,0.1,100,zerocenter,False,mse,0.05130772665143013,0.1938399225473404,-0.1555240899324417,100.27252197265625
large_sample_linear_autoencoder,case_k_003_left,0.1,100,grid64,False,mse,35.26985549926758,5.084640979766846,0.2423798143863678,74.34796905517578
large_sample_linear_autoencoder,case_k_008_right,0.1,100,grid64,False,mse,34.50715637207031,5.031566619873047,0.3783215880393982,64.81645202636719
large_sample_linear_autoencoder,case_m_006_left,0.1,100,grid64,False,mse,31.33002281188965,4.766058921813965,0.5024654865264893,56.28323745727539
large_sample_linear_autoencoder,case_w_027_right,0.1,100,grid64,False,mse,32.342899322509766,4.826584815979004,0.41595131158828735,61.86792755126953
large_sample_linear_autoencoder,case_w_038_left,0.1,100,grid64,False,mse,35.75068664550781,5.190284729003906,0.43959227204322815,60.8918571472168
large_sample_linear_autoencoder,bifurication,0.1,100,grid64,False,mse,34.36806106567383,4.969202041625977,0.46883100271224976,57.741180419921875
large_sample_linear_autoencoder,aneurysm2,0.1,100,grid64,False,mse,40.37031173706055,5.483574867248535,-0.11975780129432678,98.34037017822266
large_sample_linear_autoencoder,aneurysm1,0.1,100,grid64,False,mse,39.946136474609375,5.40377140045166,0.02758154273033142,88.11505889892578
large_sample_linear_autoencoder,cylinder,0.1,100,grid64,False,mse,32.656463623046875,4.8304572105407715,0.46747639775276184,59.127532958984375
large_sample_linear_autoencoder,case_k_003_left,0.1,100,rel,False,mse,8937390080.0,24572.599609375,0.10022459179162979,81.8948745727539
large_sample_linear_autoencoder,case_k_008_right,0.1,100,rel,False,mse,1219159216095232.0,10326359.0,-0.014469543471932411,91.22763061523438
large_sample_linear_autoencoder,case_m_006_left,0.1,100,rel,False,mse,7827887.5,1619.8653564453125,-0.2791721522808075,111.57396697998047
large_sample_linear_autoencoder,case_w_027_right,0.1,100,rel,False,mse,1114050628943872.0,6746432.5,-0.030080199241638184,92.17575073242188
large_sample_linear_autoencoder,case_w_038_left,0.1,100,rel,False,mse,170112732626944.0,2360468.0,-0.11610260605812073,98.96198272705078
large_sample_linear_autoencoder,bifurication,0.1,100,rel,False,mse,109337494159360.0,3592193.25,-0.1066698357462883,98.6278076171875
large_sample_linear_autoencoder,aneurysm2,0.1,100,rel,False,mse,10246931456.0,20366.69140625,0.006090546492487192,90.0243148803711
large_sample_linear_autoencoder,aneurysm1,0.1,100,rel,False,mse,5210354745344.0,252009.375,0.10475639998912811,82.96476745605469
large_sample_linear_autoencoder,cylinder,0.1,100,rel,False,mse,9278990581760.0,230068.734375,0.30456018447875977,70.94176483154297
large_sample_linear_autoencoder,case_k_003_left,0.01,100,zerocenter,True,mse,0.12823486328125,0.20001256465911865,0.2603777050971985,69.47566223144531
large_sample_linear_autoencoder,case_k_008_right,0.01,100,zerocenter,True,mse,0.02923087775707245,0.1162073165178299,0.3662773370742798,59.181026458740234
large_sample_linear_autoencoder,case_m_006_left,0.01,100,zerocenter,True,mse,0.021233554929494858,0.10413157939910889,0.6145481467247009,37.27690505981445
large_sample_linear_autoencoder,case_w_027_right,0.01,100,zerocenter,True,mse,0.03751085698604584,0.1354275643825531,0.2690078914165497,67.90843200683594
large_sample_linear_autoencoder,case_w_038_left,0.01,100,zerocenter,True,mse,0.05253254622220993,0.1602276861667633,0.4158852696418762,56.275596618652344
large_sample_linear_autoencoder,bifurication,0.01,100,zerocenter,True,mse,0.006784389726817608,0.05453692004084587,0.86082923412323,20.4851016998291
large_sample_linear_autoencoder,aneurysm2,0.01,100,zerocenter,True,mse,0.014419407583773136,0.08098126202821732,0.10760516673326492,80.04778289794922
large_sample_linear_autoencoder,aneurysm1,0.01,100,zerocenter,True,mse,0.01739509403705597,0.0967785194516182,0.20455606281757355,73.5199966430664
large_sample_linear_autoencoder,cylinder,0.01,100,zerocenter,True,mse,0.004135673865675926,0.03747650980949402,0.9509369730949402,4.715785980224609
large_sample_linear_autoencoder,case_k_003_left,0.01,100,unitcube,True,mse,0.1277705878019333,0.19877669215202332,0.26426011323928833,69.17484283447266
large_sample_linear_autoencoder,case_k_008_right,0.01,100,unitcube,True,mse,0.028955940157175064,0.11520300805568695,0.365255743265152,59.27827835083008
large_sample_linear_autoencoder,case_m_006_left,0.01,100,unitcube,True,mse,0.021239997819066048,0.10334630310535431,0.6166595220565796,37.06409454345703
large_sample_linear_autoencoder,case_w_027_right,0.01,100,unitcube,True,mse,0.037267446517944336,0.13443513214588165,0.2701157033443451,67.78807067871094
large_sample_linear_autoencoder,case_w_038_left,0.01,100,unitcube,True,mse,0.05235709622502327,0.1592646688222885,0.41976237297058105,55.909481048583984
large_sample_linear_autoencoder,bifurication,0.01,100,unitcube,True,mse,0.006422753911465406,0.052229415625333786,0.8617851734161377,20.201282501220703
large_sample_linear_autoencoder,aneurysm2,0.01,100,unitcube,True,mse,0.014040371403098106,0.07945489883422852,0.10655266046524048,80.2398452758789
large_sample_linear_autoencoder,aneurysm1,0.01,100,unitcube,True,mse,0.016955263912677765,0.09527910500764847,0.20620377361774445,73.3720474243164
large_sample_linear_autoencoder,cylinder,0.01,100,unitcube,True,mse,0.0039476971141994,0.03548862785100937,0.9519867300987244,3.8870153427124023
large_sample_linear_autoencoder,case_k_003_left,0.01,100,grid64,False,mse,0.1796761453151703,0.2974080443382263,0.6195909976959229,45.97153854370117
large_sample_linear_autoencoder,case_k_008_right,0.01,100,grid64,False,mse,0.0694536343216896,0.20499767363071442,0.7749859094619751,32.932716369628906
large_sample_linear_autoencoder,case_m_006_left,0.01,100,grid64,False,mse,0.07139100134372711,0.21641650795936584,0.6657177209854126,45.54637145996094
large_sample_linear_autoencoder,case_w_027_right,0.01,100,grid64,False,mse,0.08164280652999878,0.23489752411842346,0.625321090221405,47.19282913208008
large_sample_linear_autoencoder,case_w_038_left,0.01,100,grid64,False,mse,0.09539195150136948,0.24083366990089417,0.7087582349777222,40.307594299316406
large_sample_linear_autoencoder,bifurication,0.01,100,grid64,False,mse,0.01078145019710064,0.07707003504037857,0.682696521282196,43.53425598144531
large_sample_linear_autoencoder,aneurysm2,0.01,100,grid64,False,mse,0.037506651133298874,0.1266223043203354,0.08267092704772949,81.15741729736328
large_sample_linear_autoencoder,aneurysm1,0.01,100,grid64,False,mse,0.048436470329761505,0.15574033558368683,0.03663540631532669,87.7891616821289
large_sample_linear_autoencoder,cylinder,0.01,100,grid64,False,mse,0.005373246502131224,0.06359529495239258,0.8182305693626404,33.59485626220703
large_sample_linear_autoencoder,case_k_003_left,0.01,100,grid128,False,mse,0.15157854557037354,0.24575196206569672,0.7028336524963379,39.92238998413086
large_sample_linear_autoencoder,case_k_008_right,0.01,100,grid128,False,mse,0.04628632590174675,0.15457211434841156,0.835491418838501,28.792295455932617
large_sample_linear_autoencoder,case_m_006_left,0.01,100,grid128,False,mse,0.03125253692269325,0.14104819297790527,0.8568518161773682,28.92461395263672
large_sample_linear_autoencoder,case_w_027_right,0.01,100,grid128,False,mse,0.05229931324720383,0.18045929074287415,0.7829832434654236,35.38932800292969
large_sample_linear_autoencoder,case_w_038_left,0.01,100,grid128,False,mse,0.05954289063811302,0.18334929645061493,0.8170305490493774,30.911746978759766
large_sample_linear_autoencoder,aneurysm1,0.01,100,grid128,False,mse,0.04015985503792763,0.1692037731409073,0.8038772344589233,33.7004280090332
large_sample_linear_autoencoder,aneurysm2,0.01,100,grid128,False,mse,0.05354665219783783,0.19413846731185913,0.7919690012931824,34.51570129394531
large_sample_linear_autoencoder,bifurication,0.01,100,grid128,False,mse,0.06707562506198883,0.1900486946105957,0.8924388289451599,24.010704040527344
large_sample_linear_autoencoder,cylinder,0.01,100,grid128,False,mse,0.05185563862323761,0.16930249333381653,0.9716208577156067,12.877613067626953
large_sample_linear_autoencoder,case_k_003_left,0.01,100,rel,False,mse,0.14571426808834076,0.23261120915412903,0.26892682909965515,68.23033142089844
large_sample_linear_autoencoder,case_k_008_right,0.01,100,rel,False,mse,155360944.0,4315.46142578125,0.34847918152809143,60.560821533203125
large_sample_linear_autoencoder,case_m_006_left,0.01,100,rel,False,mse,0.09504443407058716,0.22619803249835968,0.5867863893508911,40.947818756103516
large_sample_linear_autoencoder,case_w_027_right,0.01,100,rel,False,mse,5974146.5,690.5693969726562,0.27496281266212463,66.96868133544922
large_sample_linear_autoencoder,case_w_038_left,0.01,100,rel,False,mse,7978345.5,570.902587890625,0.3683921694755554,59.118099212646484
large_sample_linear_autoencoder,bifurication,0.01,100,rel,False,mse,894923776.0,5638.4462890625,-0.24429304897785187,106.56658935546875
large_sample_linear_autoencoder,aneurysm2,0.01,100,rel,False,mse,1584456.875,154.8152313232422,0.1041656881570816,80.36316680908203
large_sample_linear_autoencoder,aneurysm1,0.01,100,rel,False,mse,130967.7109375,43.38131332397461,0.16804322600364685,77.52804565429688
large_sample_linear_autoencoder,cylinder,0.01,100,rel,False,mse,97764.0703125,24.97955894470215,0.8514200448989868,23.9165096282959
large_sample_linear_autoencoder,case_k_003_left,0.001,100,unitcube,True,mse,0.12795566022396088,0.19861087203025818,0.26183512806892395,69.34906768798828
large_sample_linear_autoencoder,case_k_008_right,0.001,100,unitcube,True,mse,0.028883174061775208,0.11448849737644196,0.3678489923477173,59.00355911254883
large_sample_linear_autoencoder,case_m_006_left,0.001,100,unitcube,True,mse,0.021195074543356895,0.10303552448749542,0.615527868270874,37.19758987426758
large_sample_linear_autoencoder,case_w_027_right,0.001,100,unitcube,True,mse,0.03726515173912048,0.13407684862613678,0.26910901069641113,67.89082336425781
large_sample_linear_autoencoder,case_w_038_left,0.001,100,unitcube,True,mse,0.05243927240371704,0.15912434458732605,0.4173945188522339,56.11517333984375
large_sample_linear_autoencoder,bifurication,0.001,100,unitcube,True,mse,0.006410189438611269,0.051046811044216156,0.8632741570472717,19.743114471435547
large_sample_linear_autoencoder,aneurysm2,0.001,100,unitcube,True,mse,0.013965493068099022,0.0781630128622055,0.10916376858949661,79.8928451538086
large_sample_linear_autoencoder,aneurysm1,0.001,100,unitcube,True,mse,0.016995061188936234,0.09527917206287384,0.2046535164117813,73.53148651123047
large_sample_linear_autoencoder,cylinder,0.001,100,unitcube,True,mse,0.0038879828061908484,0.03355583921074867,0.9536186456680298,2.586503028869629
large_sample_linear_autoencoder,case_k_003_left,0.001,100,unitcube,False,mse,0.12791158258914948,0.1994059681892395,0.27173277735710144,68.26658630371094
large_sample_linear_autoencoder,case_k_008_right,0.001,100,unitcube,False,mse,0.028705555945634842,0.11629682034254074,0.3755561113357544,57.87313461303711
large_sample_linear_autoencoder,case_m_006_left,0.001,100,unitcube,False,mse,0.022253580391407013,0.10928265750408173,0.5923144817352295,40.46397018432617
large_sample_linear_autoencoder,case_w_027_right,0.001,100,unitcube,False,mse,0.038425832986831665,0.13892234861850739,0.25078675150871277,69.68183135986328
large_sample_linear_autoencoder,case_w_038_left,0.001,100,unitcube,False,mse,0.052922315895557404,0.16073653101921082,0.4161859154701233,55.95397186279297
large_sample_linear_autoencoder,bifurication,0.001,100,unitcube,False,mse,0.007040694355964661,0.05732882395386696,0.8536515831947327,21.59619140625
large_sample_linear_autoencoder,aneurysm2,0.001,100,unitcube,False,mse,0.01411241665482521,0.08127997815608978,0.13859601318836212,77.2481460571289
large_sample_linear_autoencoder,aneurysm1,0.001,100,unitcube,False,mse,0.018110668286681175,0.10055989772081375,0.19273604452610016,75.24361419677734
large_sample_linear_autoencoder,cylinder,0.001,100,unitcube,False,mse,0.004401880782097578,0.04284617677330971,0.9430344700813293,8.46387004852295
large_sample_linear_autoencoder,case_k_003_left,0.001,100,zerocenter,True,mse,0.12825898826122284,0.19927242398262024,0.2602352797985077,69.4660415649414
large_sample_linear_autoencoder,case_k_008_right,0.001,100,zerocenter,True,mse,0.029054362326860428,0.11489997804164886,0.36901894211769104,58.87725830078125
large_sample_linear_autoencoder,case_m_006_left,0.001,100,zerocenter,True,mse,0.02122338116168976,0.10348248481750488,0.6140685677528381,37.37875747680664
large_sample_linear_autoencoder,case_w_027_right,0.001,100,zerocenter,True,mse,0.03747057542204857,0.13466206192970276,0.268092542886734,68.00080871582031
large_sample_linear_autoencoder,case_w_038_left,0.001,100,zerocenter,True,mse,0.05254390090703964,0.1595473736524582,0.4155844748020172,56.27763366699219
large_sample_linear_autoencoder,bifurication,0.001,100,zerocenter,True,mse,0.006674944888800383,0.0521826408803463,0.8631141781806946,19.80008888244629
large_sample_linear_autoencoder,aneurysm2,0.001,100,zerocenter,True,mse,0.014242218807339668,0.07885672152042389,0.11057255417108536,79.70563507080078
large_sample_linear_autoencoder,aneurysm1,0.001,100,zerocenter,True,mse,0.017327547073364258,0.09622535109519958,0.2034491002559662,73.6575927734375
large_sample_linear_autoencoder,cylinder,0.001,100,zerocenter,True,mse,0.004028962925076485,0.03433706611394882,0.9534479975700378,2.760343551635742
large_sample_linear_autoencoder,case_k_003_left,0.001,100,zerocenter,False,mse,0.12802474200725555,0.1993197351694107,0.26903650164604187,68.55851745605469
large_sample_linear_autoencoder,case_k_008_right,0.001,100,zerocenter,False,mse,0.02882261946797371,0.11561129242181778,0.37515464425086975,57.9928092956543
large_sample_linear_autoencoder,case_m_006_left,0.001,100,zerocenter,False,mse,0.02191135659813881,0.10732589662075043,0.5997389554977417,39.50200271606445
large_sample_linear_autoencoder,case_w_027_right,0.001,100,zerocenter,False,mse,0.0381656251847744,0.1375613659620285,0.25612664222717285,69.17598724365234
large_sample_linear_autoencoder,case_w_038_left,0.001,100,zerocenter,False,mse,0.05266093835234642,0.15996131300926208,0.41683104634284973,55.947776794433594
large_sample_linear_autoencoder,bifurication,0.001,100,zerocenter,False,mse,0.0070131574757397175,0.055303774774074554,0.8587039113044739,20.827117919921875
large_sample_linear_autoencoder,aneurysm2,0.001,100,zerocenter,False,mse,0.014262719079852104,0.08013187348842621,0.13149626553058624,77.81930541992188
large_sample_linear_autoencoder,aneurysm1,0.001,100,zerocenter,False,mse,0.018019406124949455,0.0993572548031807,0.1960894614458084,74.79730224609375
large_sample_linear_autoencoder,cylinder,0.001,100,zerocenter,False,mse,0.0042773582972586155,0.03966541215777397,0.9486088156700134,6.288311004638672
large_sample_linear_autoencoder,case_k_003_left,0.001,100,grid64,False,mse,0.18639808893203735,0.31287989020347595,0.6711752414703369,43.82187271118164
large_sample_linear_autoencoder,case_k_008_right,0.001,100,grid64,False,mse,0.07531381398439407,0.21933329105377197,0.819376528263092,30.048646926879883
large_sample_linear_autoencoder,case_m_006_left,0.001,100,grid64,False,mse,0.07484591007232666,0.21211889386177063,0.8868815898895264,24.530851364135742
large_sample_linear_autoencoder,case_w_027_right,0.001,100,grid64,False,mse,0.08715476095676422,0.24262352287769318,0.7901148200035095,34.40508270263672
large_sample_linear_autoencoder,case_w_038_left,0.001,100,grid64,False,mse,0.09896434098482132,0.25049179792404175,0.789240837097168,34.39290237426758
large_sample_linear_autoencoder,bifurication,0.001,100,grid64,False,mse,0.008712854236364365,0.05193277820944786,0.8874941468238831,24.886110305786133
large_sample_linear_autoencoder,aneurysm2,0.001,100,grid64,False,mse,0.03813151642680168,0.11647573858499527,0.11948049068450928,79.30599212646484
large_sample_linear_autoencoder,aneurysm1,0.001,100,grid64,False,mse,0.05017518252134323,0.1443319171667099,0.18375028669834137,77.07147979736328
large_sample_linear_autoencoder,cylinder,0.001,100,grid64,False,mse,0.004308497067540884,0.03934071958065033,0.9687464833259583,12.675111770629883
large_sample_linear_autoencoder,case_k_003_left,0.001,100,grid128,False,mse,0.14787247776985168,0.24554161727428436,0.7056046724319458,40.01948547363281
large_sample_linear_autoencoder,case_k_008_right,0.001,100,grid128,False,mse,0.044280894100666046,0.14904364943504333,0.8408045172691345,28.236309051513672
large_sample_linear_autoencoder,case_m_006_left,0.001,100,grid128,False,mse,0.025012340396642685,0.1250186264514923,0.8819604516029358,26.06584358215332
large_sample_linear_autoencoder,case_w_027_right,0.001,100,grid128,False,mse,0.044194262474775314,0.16159899532794952,0.8011771440505981,33.933433532714844
large_sample_linear_autoencoder,case_w_038_left,0.001,100,grid128,False,mse,0.052145447582006454,0.1714722216129303,0.8255307674407959,30.27626609802246
large_sample_linear_autoencoder,aneurysm1,0.001,100,grid128,False,mse,0.026392709463834763,0.13541820645332336,0.8265548944473267,31.664743423461914
large_sample_linear_autoencoder,aneurysm2,0.001,100,grid128,False,mse,0.04075193405151367,0.17748156189918518,0.7824521064758301,35.65071105957031
large_sample_linear_autoencoder,bifurication,0.001,100,grid128,False,mse,0.05458151921629906,0.15830659866333008,0.9105967283248901,21.70785903930664
large_sample_linear_autoencoder,cylinder,0.001,100,grid128,False,mse,0.040734224021434784,0.13753625750541687,0.9895418286323547,7.933237075805664
large_sample_linear_autoencoder,case_k_003_left,0.001,100,rel,False,mse,0.13213272392749786,0.20831066370010376,0.2888357639312744,66.81147766113281
large_sample_linear_autoencoder,case_k_008_right,0.001,100,rel,False,mse,0.5627648234367371,0.27987751364707947,0.4233577847480774,53.604488372802734
large_sample_linear_autoencoder,case_m_006_left,0.001,100,rel,False,mse,0.023917151615023613,0.11281835287809372,0.5687647461891174,41.71921920776367
large_sample_linear_autoencoder,case_w_027_right,0.001,100,rel,False,mse,0.3178981840610504,0.2508481740951538,0.2990480363368988,64.77375793457031
large_sample_linear_autoencoder,case_w_038_left,0.001,100,rel,False,mse,0.2689500153064728,0.25765639543533325,0.45145708322525024,52.831451416015625
large_sample_linear_autoencoder,bifurication,0.001,100,rel,False,mse,0.3243897259235382,0.22224748134613037,0.7066895365715027,36.34022903442383
large_sample_linear_autoencoder,aneurysm2,0.001,100,rel,False,mse,0.2274293750524521,0.37940463423728943,0.22819606959819794,72.8093032836914
large_sample_linear_autoencoder,aneurysm1,0.001,100,rel,False,mse,0.12678898870944977,0.29415443539619446,0.09788265824317932,83.44548797607422
large_sample_linear_autoencoder,cylinder,0.001,100,rel,False,mse,0.007977401837706566,0.0590885654091835,0.8094537854194641,29.848941802978516
large_sample_linear_autoencoder,case_k_003_left,0.0001,100,unitcube,True,mse,0.12789997458457947,0.19840851426124573,0.2616981565952301,69.36024475097656
large_sample_linear_autoencoder,case_k_008_right,0.0001,100,unitcube,True,mse,0.02881321869790554,0.11425124108791351,0.36794513463974,58.9979133605957
large_sample_linear_autoencoder,case_m_006_left,0.0001,100,unitcube,True,mse,0.021087391301989555,0.10328968614339828,0.6129686832427979,37.64604568481445
large_sample_linear_autoencoder,case_w_027_right,0.0001,100,unitcube,True,mse,0.037216100841760635,0.13388215005397797,0.2690803110599518,67.89537811279297
